Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
[215]    0.0    0.00    0.00  147523         bool std::operator==<std::pair<long long, long long>*>(std::move_iterator<std::pair<long long, long long>*> const&, std::move_iterator<std::pair<long long, long long>*> const&) [215]
                0.00    0.00  295046/295046      std::move_iterator<std::pair<long long, long long>*>::base() const [172]
-----------------------------------------------
                0.00    0.00  147523/147523      std::pair<long long, long long>* std::__uninitialized_copy<false>::__uninit_copy<std::move_iterator<std::pair<long long, long long>*>, std::pair<long long, long long>*>(std::move_iterator<std::pair<long long, long long>*>, std::move_iterator<std::pair<long long, long long>*>, std::pair<long long, long long>*) [317]
[216]    0.0    0.00    0.00  147523         bool std::operator!=<std::pair<long long, long long>*>(std::move_iterator<std::pair<long long, long long>*> const&, std::move_iterator<std::pair<long long, long long>*> const&) [216]
                0.00    0.00  147523/147523      bool std::operator==<std::pair<long long, long long>*>(std::move_iterator<std::pair<long long, long long>*> const&, std::move_iterator<std::pair<long long, long long>*> const&) [215]
-----------------------------------------------
                0.00    0.00   47652/142956      std::__cxx1998::vector<Tree, std::allocator<Tree> >::begin() [335]
                0.00    0.00   47652/142956      std::__cxx1998::vector<Tree, std::allocator<Tree> >::end() [334]
                0.00    0.00   47652/142956      __gnu_cxx::__normal_iterator<Tree*, std::__cxx1998::vector<Tree, std::allocator<Tree> > > std::__copy_move_a2<false, __gnu_cxx::__normal_iterator<Tree const*, std::__cxx1998::vector<Tree, std::allocator<Tree> > >, __gnu_cxx::__normal_iterator<Tree*, std::__cxx1998::vector<Tree, std::allocator<Tree> > > >(__gnu_cxx::__normal_iterator<Tree const*, std::__cxx1998::vector<Tree, std::allocator<Tree> > >, __gnu_cxx::__normal_iterator<Tree const*, std::__cxx1998::vector<Tree, std::allocator<Tree> > >, __gnu_cxx::__normal_iterator<Tree*, std::__cxx1998::vector<Tree, std::allocator<Tree> > >) [99]
[217]    0.0    0.00    0.00  142956         __gnu_cxx::__normal_iterator<Tree*, std::__cxx1998::vector<Tree, std::allocator<Tree> > >::__normal_iterator(Tree* const&) [217]
-----------------------------------------------
                0.00    0.00   47652/142956      std::_Iter_base<__gnu_cxx::__normal_iterator<Tree*, std::__cxx1998::vector<Tree, std::allocator<Tree> > >, true>::_S_base(__gnu_cxx::__normal_iterator<Tree*, std::__cxx1998::vector<Tree, std::allocator<Tree> > >) [330]
                0.00    0.00   95304/142956      bool __gnu_cxx::operator!=<Tree*, std::__cxx1998::vector<Tree, std::allocator<Tree> > >(__gnu_cxx::__normal_iterator<Tree*, std::__cxx1998::vector<Tree, std::allocator<Tree> > > const&, __gnu_cxx::__normal_iterator<Tree*, std::__cxx1998::vector<Tree, std::allocator<Tree> > > const&) [329]
[218]    0.0    0.00    0.00  142956         __gnu_cxx::__normal_iterator<Tree*, std::__cxx1998::vector<Tree, std::allocator<Tree> > >::base() const [218]
-----------------------------------------------
                0.00    0.00   47543/142737      __gnu_debug::_Safe_vector<std::__debug::vector<std::pair<long long, long long>, std::allocator<std::pair<long long, long long> > >, std::__cxx1998::vector<std::pair<long long, long long>, std::allocator<std::pair<long long, long long> > > >::_Safe_vector() [341]
                0.00    0.00   95194/142737      void std::__debug::vector<std::pair<long long, long long>, std::allocator<std::pair<long long, long long> > >::emplace_back<std::pair<long long, long long> >(std::pair<long long, long long>&&) [44]
[219]    0.0    0.00    0.00  142737         __gnu_debug::_Safe_vector<std::__debug::vector<std::pair<long long, long long>, std::allocator<std::pair<long long, long long> > >, std::__cxx1998::vector<std::pair<long long, long long>, std::allocator<std::pair<long long, long long> > > >::_M_update_guaranteed_capacity() [219]
                0.00    0.00  237931/333125      __gnu_debug::_Safe_vector<std::__debug::vector<std::pair<long long, long long>, std::allocator<std::pair<long long, long long> > >, std::__cxx1998::vector<std::pair<long long, long long>, std::allocator<std::pair<long long, long long> > > >::_M_seq() const [171]
                0.00    0.00  237931/1003475     std::__cxx1998::vector<std::pair<long long, long long>, std::allocator<std::pair<long long, long long> > >::size() const [137]
-----------------------------------------------
                0.00    0.00  142629/142629      std::__debug::vector<long long, std::allocator<long long> >::vector(unsigned long, std::allocator<long long> const&) [235]
[220]    0.0    0.00    0.00  142629         __gnu_debug::_Safe_vector<std::__debug::vector<long long, std::allocator<long long> >, std::__cxx1998::vector<long long, std::allocator<long long> > >::_Safe_vector(unsigned long) [220]
-----------------------------------------------
                0.00    0.00  142629/142629      __gnu_debug::_Safe_container<std::__debug::vector<long long, std::allocator<long long> >, std::allocator<long long>, __gnu_debug::_Safe_sequence, true>::_Safe_container() [222]
[221]    0.0    0.00    0.00  142629         __gnu_debug::_Safe_sequence<std::__debug::vector<long long, std::allocator<long long> > >::_Safe_sequence() [221]
                0.00    0.00  142629/1574028     __gnu_debug::_Safe_sequence_base::_Safe_sequence_base() [120]
-----------------------------------------------
                0.00    0.00  142629/142629      std::__debug::vector<long long, std::allocator<long long> >::vector(unsigned long, std::allocator<long long> const&) [235]
[222]    0.0    0.00    0.00  142629         __gnu_debug::_Safe_container<std::__debug::vector<long long, std::allocator<long long> >, std::allocator<long long>, __gnu_debug::_Safe_sequence, true>::_Safe_container() [222]
                0.00    0.00  142629/142629      __gnu_debug::_Safe_sequence<std::__debug::vector<long long, std::allocator<long long> > >::_Safe_sequence() [221]
-----------------------------------------------
                0.00    0.00  142629/142629      std::allocator_traits<std::allocator<long long> >::deallocate(std::allocator<long long>&, long long*, unsigned long) [232]
[223]    0.0    0.00    0.00  142629         __gnu_cxx::new_allocator<long long>::deallocate(long long*, unsigned long) [223]
-----------------------------------------------
                0.00    0.00  142629/142629      std::allocator_traits<std::allocator<long long> >::allocate(std::allocator<long long>&, unsigned long) [233]
[224]    0.0    0.00    0.00  142629         __gnu_cxx::new_allocator<long long>::allocate(unsigned long, void const*) [224]
                0.00    0.00  142629/142629      __gnu_cxx::new_allocator<long long>::max_size() const [227]
-----------------------------------------------
                0.00    0.00  142629/142629      std::allocator<long long>::allocator(std::allocator<long long> const&) [228]
[225]    0.0    0.00    0.00  142629         __gnu_cxx::new_allocator<long long>::new_allocator(__gnu_cxx::new_allocator<long long> const&) [225]
-----------------------------------------------
                0.00    0.00  142629/142629      std::allocator<long long>::allocator() [229]
[226]    0.0    0.00    0.00  142629         __gnu_cxx::new_allocator<long long>::new_allocator() [226]
-----------------------------------------------
                0.00    0.00  142629/142629      __gnu_cxx::new_allocator<long long>::allocate(unsigned long, void const*) [224]
[227]    0.0    0.00    0.00  142629         __gnu_cxx::new_allocator<long long>::max_size() const [227]
-----------------------------------------------
                0.00    0.00  142629/142629      std::__cxx1998::_Vector_base<long long, std::allocator<long long> >::_Vector_impl::_Vector_impl(std::allocator<long long> const&) [237]
[228]    0.0    0.00    0.00  142629         std::allocator<long long>::allocator(std::allocator<long long> const&) [228]
                0.00    0.00  142629/142629      __gnu_cxx::new_allocator<long long>::new_allocator(__gnu_cxx::new_allocator<long long> const&) [225]
-----------------------------------------------
                0.00    0.00  142629/142629      calc(Tree&) [10]
[229]    0.0    0.00    0.00  142629         std::allocator<long long>::allocator() [229]
                0.00    0.00  142629/142629      __gnu_cxx::new_allocator<long long>::new_allocator() [226]
-----------------------------------------------
                0.00    0.00  142629/142629      std::_Niter_base<long long*>::iterator_type std::__niter_base<long long*>(long long*) [247]
[230]    0.0    0.00    0.00  142629         std::_Iter_base<long long*, false>::_S_base(long long*) [230]
-----------------------------------------------
                0.00    0.00  142629/142629      void std::_Destroy<long long*>(long long*, long long*) [251]
[231]    0.0    0.00    0.00  142629         void std::_Destroy_aux<true>::__destroy<long long*>(long long*, long long*) [231]
-----------------------------------------------
                0.00    0.00  142629/142629      std::__cxx1998::_Vector_base<long long, std::allocator<long long> >::_M_deallocate(long long*, unsigned long) [239]
[232]    0.0    0.00    0.00  142629         std::allocator_traits<std::allocator<long long> >::deallocate(std::allocator<long long>&, long long*, unsigned long) [232]
                0.00    0.00  142629/142629      __gnu_cxx::new_allocator<long long>::deallocate(long long*, unsigned long) [223]
-----------------------------------------------
                0.00    0.00  142629/142629      std::__cxx1998::_Vector_base<long long, std::allocator<long long> >::_M_allocate(unsigned long) [236]
[233]    0.0    0.00    0.00  142629         std::allocator_traits<std::allocator<long long> >::allocate(std::allocator<long long>&, unsigned long) [233]
                0.00    0.00  142629/142629      __gnu_cxx::new_allocator<long long>::allocate(unsigned long, void const*) [224]
-----------------------------------------------
                0.00    0.00  142629/142629      long long* std::__uninitialized_default_n<long long*, unsigned long>(long long*, unsigned long) [248]
[234]    0.0    0.00    0.00  142629         long long* std::__uninitialized_default_n_1<true>::__uninit_default_n<long long*, unsigned long>(long long*, unsigned long) [234]
                0.00    0.00  142629/142629      long long* std::fill_n<long long*, unsigned long, long long>(long long*, unsigned long, long long const&) [250]
-----------------------------------------------
                0.00    0.00  142629/142629      calc(Tree&) [10]
[235]    0.0    0.00    0.00  142629         std::__debug::vector<long long, std::allocator<long long> >::vector(unsigned long, std::allocator<long long> const&) [235]
                0.00    0.00  142629/142629      __gnu_debug::_Safe_container<std::__debug::vector<long long, std::allocator<long long> >, std::allocator<long long>, __gnu_debug::_Safe_sequence, true>::_Safe_container() [222]
                0.00    0.00  142629/142629      std::__cxx1998::vector<long long, std::allocator<long long> >::vector(unsigned long, std::allocator<long long> const&) [244]
                0.00    0.00  142629/142629      __gnu_debug::_Safe_vector<std::__debug::vector<long long, std::allocator<long long> >, std::__cxx1998::vector<long long, std::allocator<long long> > >::_Safe_vector(unsigned long) [220]
-----------------------------------------------
                0.00    0.00  142629/142629      std::__cxx1998::_Vector_base<long long, std::allocator<long long> >::_M_create_storage(unsigned long) [240]
[236]    0.0    0.00    0.00  142629         std::__cxx1998::_Vector_base<long long, std::allocator<long long> >::_M_allocate(unsigned long) [236]
                0.00    0.00  142629/142629      std::allocator_traits<std::allocator<long long> >::allocate(std::allocator<long long>&, unsigned long) [233]
-----------------------------------------------
                0.00    0.00  142629/142629      std::__cxx1998::_Vector_base<long long, std::allocator<long long> >::_Vector_base(unsigned long, std::allocator<long long> const&) [241]
[237]    0.0    0.00    0.00  142629         std::__cxx1998::_Vector_base<long long, std::allocator<long long> >::_Vector_impl::_Vector_impl(std::allocator<long long> const&) [237]
                0.00    0.00  142629/142629      std::allocator<long long>::allocator(std::allocator<long long> const&) [228]
-----------------------------------------------
                0.00    0.00  142629/142629      std::__cxx1998::_Vector_base<long long, std::allocator<long long> >::~_Vector_base() [242]
[238]    0.0    0.00    0.00  142629         std::__cxx1998::_Vector_base<long long, std::allocator<long long> >::_Vector_impl::~_Vector_impl() [238]
                0.00    0.00  142629/285258      std::allocator<long long>::~allocator() [178]
-----------------------------------------------
                0.00    0.00  142629/142629      std::__cxx1998::_Vector_base<long long, std::allocator<long long> >::~_Vector_base() [242]
[239]    0.0    0.00    0.00  142629         std::__cxx1998::_Vector_base<long long, std::allocator<long long> >::_M_deallocate(long long*, unsigned long) [239]
                0.00    0.00  142629/142629      std::allocator_traits<std::allocator<long long> >::deallocate(std::allocator<long long>&, long long*, unsigned long) [232]
-----------------------------------------------
                0.00    0.00  142629/142629      std::__cxx1998::_Vector_base<long long, std::allocator<long long> >::_Vector_base(unsigned long, std::allocator<long long> const&) [241]
[240]    0.0    0.00    0.00  142629         std::__cxx1998::_Vector_base<long long, std::allocator<long long> >::_M_create_storage(unsigned long) [240]
                0.00    0.00  142629/142629      std::__cxx1998::_Vector_base<long long, std::allocator<long long> >::_M_allocate(unsigned long) [236]
-----------------------------------------------
                0.00    0.00  142629/142629      std::__cxx1998::vector<long long, std::allocator<long long> >::vector(unsigned long, std::allocator<long long> const&) [244]
[241]    0.0    0.00    0.00  142629         std::__cxx1998::_Vector_base<long long, std::allocator<long long> >::_Vector_base(unsigned long, std::allocator<long long> const&) [241]
                0.00    0.00  142629/142629      std::__cxx1998::_Vector_base<long long, std::allocator<long long> >::_Vector_impl::_Vector_impl(std::allocator<long long> const&) [237]
                0.00    0.00  142629/142629      std::__cxx1998::_Vector_base<long long, std::allocator<long long> >::_M_create_storage(unsigned long) [240]
-----------------------------------------------
                0.00    0.00  142629/142629      std::__cxx1998::vector<long long, std::allocator<long long> >::~vector() [245]
[242]    0.0    0.00    0.00  142629         std::__cxx1998::_Vector_base<long long, std::allocator<long long> >::~_Vector_base() [242]
                0.00    0.00  142629/142629      std::__cxx1998::_Vector_base<long long, std::allocator<long long> >::_M_deallocate(long long*, unsigned long) [239]
                0.00    0.00  142629/142629      std::__cxx1998::_Vector_base<long long, std::allocator<long long> >::_Vector_impl::~_Vector_impl() [238]
-----------------------------------------------
                0.00    0.00  142629/142629      std::__cxx1998::vector<long long, std::allocator<long long> >::vector(unsigned long, std::allocator<long long> const&) [244]
[243]    0.0    0.00    0.00  142629         std::__cxx1998::vector<long long, std::allocator<long long> >::_M_default_initialize(unsigned long) [243]
                0.00    0.00  142629/285258      std::__cxx1998::_Vector_base<long long, std::allocator<long long> >::_M_get_Tp_allocator() [179]
                0.00    0.00  142629/142629      long long* std::__uninitialized_default_n_a<long long*, unsigned long, long long>(long long*, unsigned long, std::allocator<long long>&) [249]
-----------------------------------------------
                0.00    0.00  142629/142629      std::__debug::vector<long long, std::allocator<long long> >::vector(unsigned long, std::allocator<long long> const&) [235]
[244]    0.0    0.00    0.00  142629         std::__cxx1998::vector<long long, std::allocator<long long> >::vector(unsigned long, std::allocator<long long> const&) [244]
                0.00    0.00  142629/142629      std::__cxx1998::_Vector_base<long long, std::allocator<long long> >::_Vector_base(unsigned long, std::allocator<long long> const&) [241]
                0.00    0.00  142629/142629      std::__cxx1998::vector<long long, std::allocator<long long> >::_M_default_initialize(unsigned long) [243]
-----------------------------------------------
                0.00    0.00  142629/142629      std::__debug::vector<long long, std::allocator<long long> >::~vector() [76]
[245]    0.0    0.00    0.00  142629         std::__cxx1998::vector<long long, std::allocator<long long> >::~vector() [245]
                0.00    0.00  142629/285258      std::__cxx1998::_Vector_base<long long, std::allocator<long long> >::_M_get_Tp_allocator() [179]
                0.00    0.00  142629/142629      void std::_Destroy<long long*, long long>(long long*, long long*, std::allocator<long long>&) [252]
                0.00    0.00  142629/142629      std::__cxx1998::_Vector_base<long long, std::allocator<long long> >::~_Vector_base() [242]
-----------------------------------------------
                0.00    0.00  142629/142629      long long* std::fill_n<long long*, unsigned long, long long>(long long*, unsigned long, long long const&) [250]
[246]    0.0    0.00    0.00  142629         __gnu_cxx::__enable_if<std::__is_scalar<long long>::__value, long long*>::__type std::__fill_n_a<long long*, unsigned long, long long>(long long*, unsigned long, long long const&) [246]
-----------------------------------------------
                0.00    0.00  142629/142629      long long* std::fill_n<long long*, unsigned long, long long>(long long*, unsigned long, long long const&) [250]
[247]    0.0    0.00    0.00  142629         std::_Niter_base<long long*>::iterator_type std::__niter_base<long long*>(long long*) [247]
                0.00    0.00  142629/142629      std::_Iter_base<long long*, false>::_S_base(long long*) [230]
-----------------------------------------------
                0.00    0.00  142629/142629      long long* std::__uninitialized_default_n_a<long long*, unsigned long, long long>(long long*, unsigned long, std::allocator<long long>&) [249]
[248]    0.0    0.00    0.00  142629         long long* std::__uninitialized_default_n<long long*, unsigned long>(long long*, unsigned long) [248]
                0.00    0.00  142629/142629      long long* std::__uninitialized_default_n_1<true>::__uninit_default_n<long long*, unsigned long>(long long*, unsigned long) [234]
-----------------------------------------------
                0.00    0.00  142629/142629      std::__cxx1998::vector<long long, std::allocator<long long> >::_M_default_initialize(unsigned long) [243]
[249]    0.0    0.00    0.00  142629         long long* std::__uninitialized_default_n_a<long long*, unsigned long, long long>(long long*, unsigned long, std::allocator<long long>&) [249]
                0.00    0.00  142629/142629      long long* std::__uninitialized_default_n<long long*, unsigned long>(long long*, unsigned long) [248]
-----------------------------------------------
                0.00    0.00  142629/142629      long long* std::__uninitialized_default_n_1<true>::__uninit_default_n<long long*, unsigned long>(long long*, unsigned long) [234]
[250]    0.0    0.00    0.00  142629         long long* std::fill_n<long long*, unsigned long, long long>(long long*, unsigned long, long long const&) [250]
                0.00    0.00  142629/142629      std::_Niter_base<long long*>::iterator_type std::__niter_base<long long*>(long long*) [247]
                0.00    0.00  142629/142629      __gnu_cxx::__enable_if<std::__is_scalar<long long>::__value, long long*>::__type std::__fill_n_a<long long*, unsigned long, long long>(long long*, unsigned long, long long const&) [246]
-----------------------------------------------
                0.00    0.00  142629/142629      void std::_Destroy<long long*, long long>(long long*, long long*, std::allocator<long long>&) [252]
[251]    0.0    0.00    0.00  142629         void std::_Destroy<long long*>(long long*, long long*) [251]
                0.00    0.00  142629/142629      void std::_Destroy_aux<true>::__destroy<long long*>(long long*, long long*) [231]
-----------------------------------------------
                0.00    0.00  142629/142629      std::__cxx1998::vector<long long, std::allocator<long long> >::~vector() [245]
[252]    0.0    0.00    0.00  142629         void std::_Destroy<long long*, long long>(long long*, long long*, std::allocator<long long>&) [252]
                0.00    0.00  142629/142629      void std::_Destroy<long long*>(long long*, long long*) [251]
-----------------------------------------------
                0.00    0.00  134004/134004      void std::_Destroy<std::pair<long long, long long>*>(std::pair<long long, long long>*, std::pair<long long, long long>*) [255]
[253]    0.0    0.00    0.00  134004         void std::_Destroy_aux<true>::__destroy<std::pair<long long, long long>*>(std::pair<long long, long long>*, std::pair<long long, long long>*) [253]
-----------------------------------------------
                0.00    0.00   47543/134004      std::__cxx1998::_Vector_base<std::pair<long long, long long>, std::allocator<std::pair<long long, long long> > >::~_Vector_base() [354]
                0.00    0.00   86461/134004      void std::__cxx1998::vector<std::pair<long long, long long>, std::allocator<std::pair<long long, long long> > >::_M_emplace_back_aux<std::pair<long long, long long> >(std::pair<long long, long long>&&) [319]
[254]    0.0    0.00    0.00  134004         std::__cxx1998::_Vector_base<std::pair<long long, long long>, std::allocator<std::pair<long long, long long> > >::_M_deallocate(std::pair<long long, long long>*, unsigned long) [254]
                0.00    0.00   86461/86461       std::allocator_traits<std::allocator<std::pair<long long, long long> > >::deallocate(std::allocator<std::pair<long long, long long> >&, std::pair<long long, long long>*, unsigned long) [314]
-----------------------------------------------
                0.00    0.00  134004/134004      void std::_Destroy<std::pair<long long, long long>*, std::pair<long long, long long> >(std::pair<long long, long long>*, std::pair<long long, long long>*, std::allocator<std::pair<long long, long long> >&) [256]
[255]    0.0    0.00    0.00  134004         void std::_Destroy<std::pair<long long, long long>*>(std::pair<long long, long long>*, std::pair<long long, long long>*) [255]
                0.00    0.00  134004/134004      void std::_Destroy_aux<true>::__destroy<std::pair<long long, long long>*>(std::pair<long long, long long>*, std::pair<long long, long long>*) [253]
-----------------------------------------------
                0.00    0.00   47543/134004      std::__cxx1998::vector<std::pair<long long, long long>, std::allocator<std::pair<long long, long long> > >::~vector() [356]
                0.00    0.00   86461/134004      void std::__cxx1998::vector<std::pair<long long, long long>, std::allocator<std::pair<long long, long long> > >::_M_emplace_back_aux<std::pair<long long, long long> >(std::pair<long long, long long>&&) [319]
[256]    0.0    0.00    0.00  134004         void std::_Destroy<std::pair<long long, long long>*, std::pair<long long, long long> >(std::pair<long long, long long>*, std::pair<long long, long long>*, std::allocator<std::pair<long long, long long> >&) [256]
                0.00    0.00  134004/134004      void std::_Destroy<std::pair<long long, long long>*>(std::pair<long long, long long>*, std::pair<long long, long long>*) [255]
-----------------------------------------------
                0.00    0.00   95304/95304       std::_Miter_base<__gnu_cxx::__normal_iterator<Tree const*, std::__cxx1998::vector<Tree, std::allocator<Tree> > > >::iterator_type std::__miter_base<__gnu_cxx::__normal_iterator<Tree const*, std::__cxx1998::vector<Tree, std::allocator<Tree> > > >(__gnu_cxx::__normal_iterator<Tree const*, std::__cxx1998::vector<Tree, std::allocator<Tree> > >) [258]
[257]    0.0    0.00    0.00   95304         std::_Iter_base<__gnu_cxx::__normal_iterator<Tree const*, std::__cxx1998::vector<Tree, std::allocator<Tree> > >, false>::_S_base(__gnu_cxx::__normal_iterator<Tree const*, std::__cxx1998::vector<Tree, std::allocator<Tree> > >) [257]
-----------------------------------------------
                0.00    0.00   95304/95304       __gnu_cxx::__normal_iterator<Tree*, std::__cxx1998::vector<Tree, std::allocator<Tree> > > std::copy<__gnu_cxx::__normal_iterator<Tree const*, std::__cxx1998::vector<Tree, std::allocator<Tree> > >, __gnu_cxx::__normal_iterator<Tree*, std::__cxx1998::vector<Tree, std::allocator<Tree> > > >(__gnu_cxx::__normal_iterator<Tree const*, std::__cxx1998::vector<Tree, std::allocator<Tree> > >, __gnu_cxx::__normal_iterator<Tree const*, std::__cxx1998::vector<Tree, std::allocator<Tree> > >, __gnu_cxx::__normal_iterator<Tree*, std::__cxx1998::vector<Tree, std::allocator<Tree> > >) [86]
[258]    0.0    0.00    0.00   95304         std::_Miter_base<__gnu_cxx::__normal_iterator<Tree const*, std::__cxx1998::vector<Tree, std::allocator<Tree> > > >::iterator_type std::__miter_base<__gnu_cxx::__normal_iterator<Tree const*, std::__cxx1998::vector<Tree, std::allocator<Tree> > > >(__gnu_cxx::__normal_iterator<Tree const*, std::__cxx1998::vector<Tree, std::allocator<Tree> > >) [258]
                0.00    0.00   95304/95304       std::_Iter_base<__gnu_cxx::__normal_iterator<Tree const*, std::__cxx1998::vector<Tree, std::allocator<Tree> > >, false>::_S_base(__gnu_cxx::__normal_iterator<Tree const*, std::__cxx1998::vector<Tree, std::allocator<Tree> > >) [257]
-----------------------------------------------
                0.00    0.00   95195/95195       std::__debug::vector<Tree, std::allocator<Tree> >::vector(unsigned long, std::allocator<Tree> const&) [272]
[259]    0.0    0.00    0.00   95195         __gnu_debug::_Safe_vector<std::__debug::vector<Tree, std::allocator<Tree> >, std::__cxx1998::vector<Tree, std::allocator<Tree> > >::_Safe_vector(unsigned long) [259]
-----------------------------------------------
                0.00    0.00   95195/95195       std::__debug::vector<Tree, std::allocator<Tree> >::operator=(std::__debug::vector<Tree, std::allocator<Tree> > const&) [11]
[260]    0.0    0.00    0.00   95195         __gnu_debug::_Safe_vector<std::__debug::vector<Tree, std::allocator<Tree> >, std::__cxx1998::vector<Tree, std::allocator<Tree> > >::operator=(__gnu_debug::_Safe_vector<std::__debug::vector<Tree, std::allocator<Tree> >, std::__cxx1998::vector<Tree, std::allocator<Tree> > > const&) [260]
                0.00    0.00   95195/1383853     __gnu_debug::_Safe_vector<std::__debug::vector<Tree, std::allocator<Tree> >, std::__cxx1998::vector<Tree, std::allocator<Tree> > >::_M_update_guaranteed_capacity() [125]
-----------------------------------------------
                0.00    0.00   95195/95195       __gnu_debug::_Safe_container<std::__debug::vector<int, std::allocator<int> >, std::allocator<int>, __gnu_debug::_Safe_sequence, true>::_Safe_container() [263]
[261]    0.0    0.00    0.00   95195         __gnu_debug::_Safe_sequence<std::__debug::vector<int, std::allocator<int> > >::_Safe_sequence() [261]
                0.00    0.00   95195/1574028     __gnu_debug::_Safe_sequence_base::_Safe_sequence_base() [120]
-----------------------------------------------
                0.00    0.00   95195/95195       std::__debug::vector<Tree, std::allocator<Tree> >::operator=(std::__debug::vector<Tree, std::allocator<Tree> > const&) [11]
[262]    0.0    0.00    0.00   95195         __gnu_debug::_Safe_container<std::__debug::vector<Tree, std::allocator<Tree> >, std::allocator<Tree>, __gnu_debug::_Safe_sequence, true>::operator=(__gnu_debug::_Safe_container<std::__debug::vector<Tree, std::allocator<Tree> >, std::allocator<Tree>, __gnu_debug::_Safe_sequence, true> const&) [262]
                0.00    0.00   95195/363311      __gnu_debug::_Safe_sequence_base::_M_invalidate_all() const [170]
-----------------------------------------------
                0.00    0.00   95195/95195       std::__debug::vector<int, std::allocator<int> >::vector() [56]
[263]    0.0    0.00    0.00   95195         __gnu_debug::_Safe_container<std::__debug::vector<int, std::allocator<int> >, std::allocator<int>, __gnu_debug::_Safe_sequence, true>::_Safe_container() [263]
                0.00    0.00   95195/95195       __gnu_debug::_Safe_sequence<std::__debug::vector<int, std::allocator<int> > >::_Safe_sequence() [261]
-----------------------------------------------
                0.00    0.00   95195/95195       std::allocator<int>::allocator() [269]
[264]    0.0    0.00    0.00   95195         __gnu_cxx::new_allocator<int>::new_allocator() [264]
-----------------------------------------------
                0.00    0.00   95195/95195       std::allocator<int>::~allocator() [270]
[265]    0.0    0.00    0.00   95195         __gnu_cxx::new_allocator<int>::~new_allocator() [265]
-----------------------------------------------
                0.00    0.00   95195/95195       std::__cxx1998::vector<Tree, std::allocator<Tree> >::operator=(std::__cxx1998::vector<Tree, std::allocator<Tree> > const&) [12]
[266]    0.0    0.00    0.00   95195         __gnu_cxx::__alloc_traits<std::allocator<Tree> >::_S_propagate_on_copy_assign() [266]
-----------------------------------------------
                0.00    0.00   95195/95195       constr(std::__debug::vector<std::__debug::vector<int, std::allocator<int> >, std::allocator<std::__debug::vector<int, std::allocator<int> > > >&, std::__debug::vector<bool, std::allocator<bool> >&, int) [2]
[267]    0.0    0.00    0.00   95195         std::__cxx1998::_Bit_reference::operator bool() const [267]
-----------------------------------------------
                0.00    0.00   95195/95195       std::__cxx1998::vector<Tree, std::allocator<Tree> >::operator=(std::__cxx1998::vector<Tree, std::allocator<Tree> > const&) [12]
[268]    0.0    0.00    0.00   95195         std::__cxx1998::vector<Tree, std::allocator<Tree> >::capacity() const [268]
-----------------------------------------------
                0.00    0.00   95195/95195       std::__cxx1998::_Vector_base<int, std::allocator<int> >::_Vector_impl::_Vector_impl() [273]
[269]    0.0    0.00    0.00   95195         std::allocator<int>::allocator() [269]
                0.00    0.00   95195/95195       __gnu_cxx::new_allocator<int>::new_allocator() [264]
-----------------------------------------------
                0.00    0.00   95195/95195       std::__cxx1998::_Vector_base<int, std::allocator<int> >::_Vector_impl::~_Vector_impl() [274]
[270]    0.0    0.00    0.00   95195         std::allocator<int>::~allocator() [270]
                0.00    0.00   95195/95195       __gnu_cxx::new_allocator<int>::~new_allocator() [265]
-----------------------------------------------
                0.00    0.00   95195/95195       Tree* std::__uninitialized_default_n<Tree*, unsigned long>(Tree*, unsigned long) [282]
[271]    0.0    0.00    0.00   95195         Tree* std::__uninitialized_default_n_1<false>::__uninit_default_n<Tree*, unsigned long>(Tree*, unsigned long) [271]
                0.00    0.00   95194/95194       void std::_Construct<Tree>(Tree*) [301]
                0.00    0.00   95194/2196538     Tree* std::__addressof<Tree>(Tree&) [117]
-----------------------------------------------
                0.00    0.00   95195/95195       constr(std::__debug::vector<std::__debug::vector<int, std::allocator<int> >, std::allocator<std::__debug::vector<int, std::allocator<int> > > >&, std::__debug::vector<bool, std::allocator<bool> >&, int) [2]
[272]    0.0    0.00    0.00   95195         std::__debug::vector<Tree, std::allocator<Tree> >::vector(unsigned long, std::allocator<Tree> const&) [272]
                0.00    0.00   95195/285584      __gnu_debug::_Safe_container<std::__debug::vector<Tree, std::allocator<Tree> >, std::allocator<Tree>, __gnu_debug::_Safe_sequence, true>::_Safe_container() [174]
                0.00    0.00   95195/95195       std::__cxx1998::vector<Tree, std::allocator<Tree> >::vector(unsigned long, std::allocator<Tree> const&) [279]
                0.00    0.00   95195/95195       __gnu_debug::_Safe_vector<std::__debug::vector<Tree, std::allocator<Tree> >, std::__cxx1998::vector<Tree, std::allocator<Tree> > >::_Safe_vector(unsigned long) [259]
-----------------------------------------------
                0.00    0.00   95195/95195       std::__cxx1998::_Vector_base<int, std::allocator<int> >::_Vector_base() [275]
[273]    0.0    0.00    0.00   95195         std::__cxx1998::_Vector_base<int, std::allocator<int> >::_Vector_impl::_Vector_impl() [273]
                0.00    0.00   95195/95195       std::allocator<int>::allocator() [269]
-----------------------------------------------
                0.00    0.00   95195/95195       std::__cxx1998::_Vector_base<int, std::allocator<int> >::~_Vector_base() [276]
[274]    0.0    0.00    0.00   95195         std::__cxx1998::_Vector_base<int, std::allocator<int> >::_Vector_impl::~_Vector_impl() [274]
                0.00    0.00   95195/95195       std::allocator<int>::~allocator() [270]
-----------------------------------------------
